id,sourceUrl,sourceName,title,dishTypes,summary,extendedIngredients,servings,readyInMinutes,instructions,image
640819,http://www.foodista.com/recipe/ZVNRZZ82/crispy-italian-cauliflower-poppers-with-marinara,Foodista,Crispy Italian Cauliflower Poppers Appetizer,"['antipasti', 'starter', 'snack', 'appetizer', 'antipasto', ""hor d'oeuvre""]","You can never have too many hor d'oeuvre recipes, so give Crispy Italian Cauliflower Poppers Appetizer a try. This recipe serves 4 and costs $2.12 per serving. One serving contains <b>478 calories</b>, <b>20g of protein</b>, and <b>17g of fat</b>. From preparation to the plate, this recipe takes about <b>45 minutes</b>. It is brought to you by Foodista. A couple people made this recipe, and 84 would say it hit the spot. It is a <b>rather cheap</b> recipe for fans of Mediterranean food. Head to the store and pick up panko bread crumbs, garlic, garlic powder, and a few other things to make it today. All things considered, we decided this recipe <b>deserves a spoonacular score of 92%</b>. This score is outstanding. Users who liked this recipe also liked <a href=""https://spoonacular.com/recipes/crispy-baked-cauliflower-poppers-912014"">Crispy Baked Cauliflower Poppers</a>, <a href=""https://spoonacular.com/recipes/crispy-shrimp-poppers-449327"">Crispy Shrimp Poppers</a>, and <a href=""https://spoonacular.com/recipes/chocolate-covered-crispy-poppers-528227"">Chocolate Covered Crispy Poppers</a>.","['14.5 oz. can diced tomatoes', '1 head of cauliflower, cut into bite-sized pieces (no larger that 1-inch)', '2 eggs, well beaten', '1 cup All-purpose flour', '3-4 T. chopped fresh basil', '3-4 T. chopped fresh basil', '1 teaspoon minced garlic', '3/4 t. garlic powder', '1/8 t. fresh ground black pepper', '2 tablespoons Olive oil', '2 c. panko bread crumbs', '3/4 c. fresh grated Parmesan cheese', 'pinch of crushed red pepper flakes', 'Salt to taste', '1 T. water']",4,45,"<ol><li>Preheat oven to 400 f. Brush a large baking sheet with a tablespoon of the olive oil. In a large, shallow dish combine the breadcrumbs, Parmesan, garlic powder, salt, pepper and 2 tablespoons of the olive oil. Toss well with a fork until the oil is completely dispersed into the bread crumbs. Combine the eggs with 1 tablespoon of water in a medium bowl. Place the flour in a large resealable bag.</li><li>Add half of the cauliflower florets to the bag with the flour, seal and shake to coat well. Remove the cauliflower to a fine mesh strainer and shake to remove excess flour. Place the floured cauliflower on a plate. Repeat with the remaining cauliflower.</li><li>Working with a few pieces at a time. Add to the beaten egg. Using a fork, turn and toss the florets in the egg to completely coat. Transfer to the breadcrumb mixture and coat, pressing the crumbs into the florets, the help them adhere. Place on the oiled baking sheet, making sure you leave a little space between each florets so they crisp up really well. Repeat this step with the rest of the cauliflower. Spray the tops of the breaded florets lightly with cooking spray. Bake the cauliflower for 20 minutes, Flip the pieces over and continue baking for about 15 more minutes, until the cauliflower is crunchy on the outside and tender on the inside.</li><li>While the cauliflower is baking, prepare the marinara. Pulse the undrained tomatoes in a food processor a few times until mostly broken down. Heat 1 tablespoon of the oil with the garlic and pepper flakes in a medium saucepan over medium heat until just sizzling. Add the tomatoes and simmer for about 10 minutes until the marinara thickens slightly and the flavors develop. Add 2 tablespoons of the fresh basil, season with salt and pepper if needed.</li><li>When the cauliflower is done baking, transfer to a serving dish and sprinkle with the remaining basil. Serve with the marinara.</li></ol>",https://spoonacular.com/recipeImages/640819-556x370.jpg
658087,https://www.foodista.com/recipe/22QVP2CY/red-quinoa-and-cauliflower-salad,foodista.com,Red Quinoa and Roasted Cauliflower Salad,"['side dish', 'lunch', 'main course', 'salad', 'main dish', 'dinner']","Red Quinoan and Roasted Cauliflower Salad could be just the <b>gluten free and lacto ovo vegetarian</b> recipe you've been looking for. This main course has <b>444 calories</b>, <b>13g of protein</b>, and <b>26g of fat</b> per serving. For <b>$2.26 per serving</b>, this recipe <b>covers 28%</b> of your daily requirements of vitamins and minerals. This recipe serves 4. Head to the store and pick up apricots, parsley, walnuts, and a few other things to make it today. 2 people were glad they tried this recipe. From preparation to the plate, this recipe takes approximately <b>45 minutes</b>. It is brought to you by Foodista. Taking all factors into account, this recipe <b>earns a spoonacular score of 92%</b>, which is outstanding. If you like this recipe, you might also like recipes such as <a href=""https://spoonacular.com/recipes/roasted-cauliflower-and-quinoa-salad-1065461"">Roasted Cauliflower and Quinoa Salad</a>, <a href=""https://spoonacular.com/recipes/curry-roasted-cauliflower-quinoa-salad-616580"">CURRY ROASTED CAULIFLOWER & QUINOA SALAD</a>, and <a href=""https://spoonacular.com/recipes/curry-roasted-cauliflower-quinoa-salad-1190947"">CURRY ROASTED CAULIFLOWER & QUINOA SALAD</a>.","['1 medium cauliflower', '1 cup red quinoa', '1/3 cup walnuts, chopped', '1/4 cup dried apricots', '1/3 cup feta cheese', '3 green onions, thinly sliced', '3 Tbsp. chopped parsley', 'Salt and Pepper to taste', '1 lemon', 'Olive oil']",4,45,"Cook the quinoa according to package directions.
Preheat the oven to 400 F
Cut head of cauliflower into florets.  Toss with olive oil, salt and pepper and place on a baking sheet.  Roast cauliflower for 20 minutes or until tender.
Meanwhile, crumble the cheese and chop the rest of the ingredients.
Mix them all together, sprinkle with some extra virgin olive oil and juice from 1/2 a lemon season to taste.
Serve warm or cold.",https://spoonacular.com/recipeImages/658087-556x370.jpg
715392,https://www.pinkwhen.com/chicken-tortilla-soup-slow-cooker/,pinkwhen.com,Easy Slow Cooker Chicken Tortilla Soup,"['soup', 'lunch', 'main course', 'main dish', 'dinner']","Easy Slow Cooker Chicken Tortilla Soup takes approximately <b>6 hours and 10 minutes</b> from beginning to end. One portion of this dish contains approximately <b>32g of protein</b>, <b>4g of fat</b>, and a total of <b>283 calories</b>. This recipe serves 8 and costs $1.84 per serving. 1429 people were impressed by this recipe. It will be a hit at your <b>Autumn</b> event. A mixture of chicken breast, kernel corn, cilantro, and a handful of other ingredients are all it takes to make this recipe so tasty. It works well as a reasonably priced main course. It is brought to you by Pink When. It is a good option if you're following a <b>gluten free and dairy free</b> diet. All things considered, we decided this recipe <b>deserves a spoonacular score of 93%</b>. This score is spectacular. Try <a href=""https://spoonacular.com/recipes/easy-slow-cooker-chicken-tortilla-soup-577486"">Easy Slow Cooker Chicken Tortilla Soup</a>, <a href=""https://spoonacular.com/recipes/slow-cooker-chicken-tortilla-soup-1571571"">Slow Cooker Chicken Tortilla Soup</a>, and <a href=""https://spoonacular.com/recipes/slow-cooker-chicken-tortilla-soup-578807"">Slow Cooker Chicken Tortilla Soup</a> for similar recipes.","['2 pounds chicken breast', '1 medium onion (finely chopped)', '2 teaspoon chili powder', '28 ounces crushed tomatoes', '24 ounces chicken broth', '15 ounces kernel corn (drained)', '4 ounces green chilis (diced)', '15 ounces black beans (drained)', '1/4 cup cilantro (freshly chopped)']",8,370,"Add all of your ingredients into the slow cooker and then cook on low for 6 hours.

Once finished cooking, scoop into serving bowls and serve with tortilla chips, sour cream, cheese, avocado, or any of your favorite toppings.",https://spoonacular.com/recipeImages/715392-556x370.jpg
640338,http://www.foodista.com/recipe/6PVSJLCP/cracked-wheat-salad-with-dates-tahini-yogrt,foodista.com,Cracked Wheat Salad with Dates & Tahini Yogurt,"['side dish', 'lunch', 'main course', 'salad', 'main dish', 'dinner']","If you have roughly <b>45 minutes</b> to spend in the kitchen, Cracked Wheat Salad with Dates & Tahini Yogurt might be an excellent <b>lacto ovo vegetarian</b> recipe to try. One serving contains <b>890 calories</b>, <b>32g of protein</b>, and <b>48g of fat</b>. For <b>$3.21 per serving</b>, this recipe <b>covers 40%</b> of your daily requirements of vitamins and minerals. This recipe serves 2. 1 person were glad they tried this recipe. It works well as a main course. This recipe from Foodista requires lentils, tahini, dates, and zucchini. Taking all factors into account, this recipe <b>earns a spoonacular score of 92%</b>, which is super. Users who liked this recipe also liked <a href=""https://spoonacular.com/recipes/sea-scallops-with-cracked-wheat-salad-roasted-red-pepper-tahini-vinaigrette-and-grilled-lemons-346792"">Sea Scallops with Cracked Wheat Salad, Roasted Red Pepper Tahini Vinaigrette and Grilled Lemons</a>, <a href=""https://spoonacular.com/recipes/lamb-beet-and-cracked-wheat-meatballs-with-cucumber-yogurt-sauce-91819"">Lamb, Beet, and Cracked Wheat Meatballs with Cucumber Yogurt Sauce</a>, and <a href=""https://spoonacular.com/recipes/crispy-salmon-with-tahini-yogurt-sauce-freekeh-zucchini-and-dates-1002911"">Crispy Salmon with Tahini Yogurt Sauce, Freekeh, Zucchini and Dates</a>.","['1/2 cup red lentils, cooked', '1 cup cracked wheat, cooked', '1/4 cup dates, chopped', '1 Tbs extra virgin olive oil', '1/2 cup fresh parsley, chopped', '1/2 cup greek yogurt', '1 tsp ground coriander', '1 tsp ground cumin', '1 lemon', '1 small red onion, finely chopped', 'sesame seeds', '1 tsp sweet paprika', '1/2 cup tahini', '1 medium zucchini, diced and grilled in some olive oil']",2,45,"<ol><li>For Tahini Yogurt: dry roast ground cumin and coriander in a pan for a few minutes until they start getting fragrant. </li><li>In a mixing bowl, add yogurt and tahini and mix well. </li><li>Now add cumin, coriander, juice and zest of 1 lemon, olive oil, and salt to taste and mix well to form a thick paste-like mixture. Set aside.</li><li>For Assembling the Salad: In a big salad bowl mix everything and season with little salt (just be careful as the yogurt topping also has salt in it). </li><li> Serve in individual salad bowls,  putting a dollop of the tahini yogurt and sprinkling some toasted sesame seeds. Tastes best at room temperature.</li></ol>",https://spoonacular.com/recipeImages/640338-556x370.jpg
655806,http://www.foodista.com/recipe/Z4QRF6N7/pesto-yogurt-pasta,foodista.com,Pesto & Yogurt Pasta,"['side dish', 'lunch', 'main course', 'main dish', 'dinner']","Pesto & Yogurt Pasta requires around <b>45 minutes</b> from start to finish. For <b>$1.45 per serving</b>, you get a main course that serves 4. One serving contains <b>373 calories</b>, <b>12g of protein</b>, and <b>15g of fat</b>. This recipe from Foodista requires farfalle, parmesan cheese, garlic, and nuts. This recipe is liked by 9 foodies and cooks. Taking all factors into account, this recipe <b>earns a spoonacular score of 92%</b>, which is great. Users who liked this recipe also liked <a href=""https://spoonacular.com/recipes/pasta-with-yogurt-pesto-1090907"">Pasta With Yogurt Pesto</a>, <a href=""https://spoonacular.com/recipes/pasta-with-yogurt-pesto-138803"">Pasta with Yogurt Pesto</a>, and <a href=""https://spoonacular.com/recipes/yogurt-pesto-pasta-salad-170338"">Yogurt Pesto Pasta Salad</a>.","['½ lb. Farfalle (use your favorite pasta or spaghetti)', '1½ cups flat leaf Parsley', '3 cloves garlic', '¼ cup low-fat plain yogurt (can be substituted with Greek yogurt)', '¼ cup mixed nuts', '2 tablespoons Olive Oil', '¼ cup grated Parmesan cheese', 'Salt & Pepper']",4,45,"<ol><li>In a food processor, blend parsley, garlic, nuts and oil until smooth.  Mix in yogurt and cheese.  Season with salt and pepper.</li><li>Cook pasta in a large pot of boiling water, stirring occasionally until al dente.</li><li>Toss pasta and pesto sauce together in a large bowl.</li></ol>",https://spoonacular.com/recipeImages/655806-556x370.jpg
653549,https://www.foodista.com/recipe/XNX4G5JC/the-essence-of-okra,Foodista,Okra Tomato Salad,"['side dish', 'antipasti', 'salad', 'starter', 'snack', 'appetizer', 'antipasto', ""hor d'oeuvre""]","Okra Tomato Salad might be a good recipe to expand your hor d'oeuvre recipe box. For <b>$1.66 per serving</b>, this recipe <b>covers 18%</b> of your daily requirements of vitamins and minerals. Watching your figure? This gluten free, dairy free, paleolithic, and lacto ovo vegetarian recipe has <b>101 calories</b>, <b>4g of protein</b>, and <b>1g of fat</b> per serving. This recipe serves 1. This recipe from Foodista requires two-inch long okra pods, tomato, balsamic vinegar, and basil. 1 person found this recipe to be flavorful and satisfying. From preparation to the plate, this recipe takes about <b>45 minutes</b>. With a spoonacular <b>score of 92%</b>, this dish is super. <a href=""https://spoonacular.com/recipes/okra-tomato-salad-1233397"">Okra Tomato Salad</a>, <a href=""https://spoonacular.com/recipes/grilled-sausage-okra-and-tomato-salad-175730"">Grilled Sausage Okran and Tomato Salad</a>, and <a href=""https://spoonacular.com/recipes/fried-green-tomato-salad-with-roasted-corn-okra-and-tomatoes-34696"">Fried Green Tomato Salad With Roasted Corn, Okran And Tomatoes</a> are very similar to this recipe.","['10-15 two-inch long okra pods', '1 large tomato, chopped', 'Salt and Pepper to taste', '3 leaves of basil, finely diced', '3 leaves of basil, finely diced', '2 tablespoons balsamic vinegar']",1,45,"Remove ends of okra pods, discard. Slice okra.
Place okra in a basket and steam for five to seven minutes.
Roughly chop a tomato.
When okra is cooked, place in a bowl and toss with tomato.
Season with salt and pepper.
In a small bowl whisk basil into balsamic vinegar.
Drizzle over okra and tomato.",https://spoonacular.com/recipeImages/653549-556x370.jpg
659092,http://www.foodista.com/recipe/KLLGLRRV/salmon-on-kiwi-lemon-puree,foodista.com,Salmon on Kiwi & Lemon Puree,"['lunch', 'main course', 'main dish', 'dinner']","If you have approximately <b>45 minutes</b> to spend in the kitchen, Salmon on Kiwi & Lemon Puree might be a tremendous <b>gluten free, dairy free, and pescatarian</b> recipe to try. This main course has <b>402 calories</b>, <b>46g of protein</b>, and <b>18g of fat</b> per serving. This recipe serves 4 and costs $5.58 per serving. This recipe from Foodista requires kiwis, lemon and pepper seasoning, lemon wedges, and scallion. Not a lot of people made this recipe, and 1 would say it hit the spot. All things considered, we decided this recipe <b>deserves a spoonacular score of 92%</b>. This score is spectacular. If you like this recipe, you might also like recipes such as <a href=""https://spoonacular.com/recipes/sockeye-salmon-on-kiwi-lemon-puree-660490"">Sockeye Salmon on Kiwi & Lemon Puree</a>, <a href=""https://spoonacular.com/recipes/salmon-in-lemon-brodetto-with-pea-puree-511420"">Salmon in Lemon Brodetto with Pea Puree</a>, and <a href=""https://spoonacular.com/recipes/salmon-in-lemon-brodetto-with-pea-puree-1310341"">Salmon in Lemon Brodetto with Pea Puree</a>.","['•2 kiwis, peeled', '•1 tsp lemon and pepper seasoning (or fish seasoning)', '•4 lemon wedges', '•lemon zest (garnish; optional)', '•1/2 cup lemonade', '1 tablespoon - olive oil for sautéing shallots', '•4 (about 8 oz. each) sockeye salmon fillets', '•1 scallion, thin strips curled (garnish; optional)']",4,45,"<ol><li>1. Season salmon fillets with seasoning of choice and let sit at room temperature for 10 minutes.</li><li>2. Heat non-stick frying pan to medium-high with 2 tbsp olive oil.</li><li>3. Place salmon fillets (skin down) on frying pan for about 7, 8 minutes. Reduce heat to medium and flip salmon over, cook about 6, 7 minutes. Cook until browned or original pink coloration has disappeared. Generally we cook longer skin side down to prevent the fish from flaking or falling apart.</li><li>4. Meanwhile, prepare kiwi puree by adding kiwi pieces, lemonade, and lime juice into a food processor. Pulse until finely pureed thoroughly into a runny consistency.</li><li>5. Add kiwi puree to serving dish and top with salmon fillet. Garnish with thin lemon strips/zest or curled scallion strips.</li></ol>",https://spoonacular.com/recipeImages/659092-556x370.jpg
660490,https://www.foodista.com/recipe/2H25GCSX/sockeye-salmon-on-kiwi-lemon-puree,foodista.com,Sockeye Salmon on Kiwi & Lemon Puree,"['lunch', 'main course', 'main dish', 'dinner']","If you want to add more <b>gluten free, dairy free, and pescatarian</b> recipes to your collection, Sockeye Salmon on Kiwi & Lemon Puree might be a recipe you should try. One serving contains <b>433 calories</b>, <b>46g of protein</b>, and <b>22g of fat</b>. This recipe serves 4. For <b>$5.62 per serving</b>, this recipe <b>covers 36%</b> of your daily requirements of vitamins and minerals. It works best as a main course, and is done in about <b>45 minutes</b>. If you have lemon zest, scallion, lemonade, and a few other ingredients on hand, you can make it. This recipe is liked by 1 foodies and cooks. It is brought to you by Foodista. Taking all factors into account, this recipe <b>earns a spoonacular score of 92%</b>, which is amazing. Similar recipes are <a href=""https://spoonacular.com/recipes/salmon-on-kiwi-lemon-puree-659092"">Salmon on Kiwi & Lemon Puree</a>, <a href=""https://spoonacular.com/recipes/lemon-herb-baked-sockeye-salmon-recipe-1186775"">Lemon Herb Baked Sockeye Salmon Recipe</a>, and <a href=""https://spoonacular.com/recipes/lemon-garlic-baked-sockeye-salmon-with-asparagus-1461895"">Lemon Garlic Baked Sockeye Salmon with Asparagus</a>.","['•4 (about 8 oz. each) sockeye salmon fillets', '•2 kiwis, peeled', '•1/2 cup lemonade', '•1 tsp lemon and pepper seasoning (or fish seasoning)', '•2 tbsp olive oil', '•4 lemon wedges', '•lemon zest (garnish; optional)', '•1 scallion, thin strips curled (garnish; optional)']",4,45,"1. Season salmon fillets with seasoning of choice and let sit at room temperature for 10 minutes.
2. Heat non-stick frying pan to medium-high with 2 tbsp olive oil.
3. Place salmon fillets (skin down) on frying pan for about 7, 8 minutes. Reduce heat to medium and flip salmon over, cook about 6, 7 minutes. Cook until browned or original pink coloration has disappeared. Generally we cook longer skin side down to prevent the fish from flaking or falling apart.
4. Meanwhile, prepare kiwi puree by adding kiwi pieces, lemonade, and lime juice into a food processor. Pulse until finely pureed thoroughly into a runny consistency.
5. Add kiwi puree to serving dish and top with salmon fillet. Garnish with thin lemon strips/zest or curled scallion strips.",https://spoonacular.com/recipeImages/660490-556x370.jpg
637919,http://www.foodista.com/recipe/LL6GDZBZ/chicken-and-roasted-broccoli-salad-with-goat-cheese,Foodista,Chicken and Roasted Broccoli Salad With Goat Cheese,['side dish'],"If you want to add more <b>gluten free</b> recipes to your repertoire, Chicken and Roasted Broccoli Salad With Goat Cheese might be a recipe you should try. This side dish has <b>337 calories</b>, <b>29g of protein</b>, and <b>18g of fat</b> per serving. For <b>$2.06 per serving</b>, this recipe <b>covers 29%</b> of your daily requirements of vitamins and minerals. This recipe serves 4. It is brought to you by Foodista. 2 people were glad they tried this recipe. From preparation to the plate, this recipe takes about <b>45 minutes</b>. A mixture of chicken, sugar, a couple of pepper flakes, and a handful of other ingredients are all it takes to make this recipe so flavorful. Taking all factors into account, this recipe <b>earns a spoonacular score of 92%</b>, which is tremendous. If you like this recipe, take a look at these similar recipes: <a href=""https://spoonacular.com/recipes/chicken-and-roasted-broccoli-salad-with-goat-cheese-556806"">Chicken and Roasted Broccoli Salad with Goat Cheese</a>, <a href=""https://spoonacular.com/recipes/roasted-beet-avocado-and-goat-cheese-spinach-salad-with-chicken-968951"">Roasted Beet, Avocado and Goat Cheese Spinach Salad with Chicken</a>, and <a href=""https://spoonacular.com/recipes/creamy-goat-cheese-pasta-with-roasted-broccoli-and-sun-dried-tomatoes-1230851"">Creamy Goat Cheese Pasta with Roasted Broccoli and Sun-Dried Tomatoes</a>.","['1 inch large head of broccoli (about 1 ¾ lbs), cut into 1- 2 florets', '6 garlic cloves, sliced thinly', '4 ounces of goat cheese, crumbled', '1/2 juice from a lemon (about 2 T), plus additional lemon wedges for garnish', '2 tablespoons olive oil', 'of dried oregano', '1 pinch pepper', '1/2 red bell pepper, cut into thin strips', '1 pinch a couple of crushed red pepper flakes', '1 pinch salt', '2 cups cooked, shredded chicken', '1/2 teaspoon sugar']",4,45,"<ol><li>To prepare the broccoli:</li><li>Heat oven to 500 degrees and place a sturdy baking sheet on the lowest rack. Place broccoli florets and peppers slices in a large bowl and toss with olive oil, sugar, salt and pepper.</li><li>Working quickly, remove baking sheet from the oven and spread broccoli and peppers into an even layer, placing the florets cut-side down when possible. Return to bottom rack of the oven and roast 10-12 minutes, until the vegetables are cooked through and there are caramelized spots scattered throughout. Be sure not to cook until the tips of the florets turn black.</li><li>To prepare the rest of the salad:</li><li>Heat 2 T olive oil, sliced garlic, and pepper flakes in a small skillet over med-low heat. Cook, stirring frequently, until the garlic is soft and begins to turn golden brown, about 5-7 minutes. Add chicken to the skillet and cook until heated through, about 3-5 minutes. Remove chicken-garlic mixture from heat; stir in oregano and lemon juice.</li><li>Toss roasted vegetables with the chicken-garlic mixture and an additional 2 T of olive oil in a large salad bowl. Gently fold in the goat cheese crumbles and serve immediately with lemon wedges.</li></ol>",https://spoonacular.com/recipeImages/637919-556x370.jpg
655219,https://www.foodista.com/recipe/JCCVHSNP/peanut-butter-and-chocolate-oatmeal,Foodista,Peanut Butter And Chocolate Oatmeal,"['morning meal', 'brunch', 'breakfast']","Peanut Butter And Chocolate Oatmeal is a Southern recipe that serves 1. Watching your figure? This gluten free and lacto ovo vegetarian recipe has <b>466 calories</b>, <b>19g of protein</b>, and <b>14g of fat</b> per serving. For <b>67 cents per serving</b>, this recipe <b>covers 24%</b> of your daily requirements of vitamins and minerals. It is brought to you by Foodista. 2 people have made this recipe and would make it again. Head to the store and pick up cooking oats, crunchy peanut butter, agave, and a few other things to make it today. It works best as a breakfast, and is done in about <b>45 minutes</b>. Overall, this recipe earns a <b>spectacular spoonacular score of 89%</b>. If you like this recipe, take a look at these similar recipes: <a href=""https://spoonacular.com/recipes/browned-butter-peanut-butter-oatmeal-chocolate-chip-cookies-543513"">Browned Butter Peanut Butter Oatmeal Chocolate Chip Cookies</a>, <a href=""https://spoonacular.com/recipes/chocolate-peanut-butter-oatmeal-1191021"">Chocolate Peanut Butter Oatmeal</a>, and <a href=""https://spoonacular.com/recipes/chocolate-and-peanut-butter-oatmeal-521501"">Chocolate and Peanut Butter Oatmeal</a>.","['cup quick cooking oats', '1 teaspoon unsweetened cocoa', '1 teaspoon agave', '1 tablespoon organic crunchy peanut butter', '1/2 cup non-fat milk']",1,45,"Microwave all ingredients in a small bowl or mug for 1 minute, stir and enjoy!  Serve with crushed peanuts or almonds for some extra crunch!",https://spoonacular.com/recipeImages/655219-556x370.jpg
657679,http://www.foodista.com/recipe/NRZZ4FGK/quinoa-salad-with-avocado-asparagus-and-sun-dried-tomatoes,foodista.com,"Quinoa Salad With Avocado, Asparagus and Sun Dried Tomatoes","['side dish', 'lunch', 'main course', 'salad', 'main dish', 'dinner']","Quinoa Salad With Avocado, Asparagus and Sun Dried Tomatoes takes around <b>45 minutes</b> from beginning to end. For <b>$4.3 per serving</b>, you get a main course that serves 2. Watching your figure? This gluten free and dairy free recipe has <b>718 calories</b>, <b>20g of protein</b>, and <b>35g of fat</b> per serving. Head to the store and pick up herb seasoning, avocado, honey, and a few other things to make it today. This recipe is liked by 1 foodies and cooks. It is brought to you by Foodista. Taking all factors into account, this recipe <b>earns a spoonacular score of 92%</b>, which is excellent. Users who liked this recipe also liked <a href=""https://spoonacular.com/recipes/quinoa-salad-with-avocado-asparagus-and-sun-dried-tomatoes-1636203"">Quinoa Salad With Avocado, Asparagus and Sun Dried Tomatoes</a>, <a href=""https://spoonacular.com/recipes/pasta-salad-with-asparagus-corn-and-sun-dried-tomatoes-749165"">Pasta Salad With Asparagus, Corn and Sun-Dried Tomatoes</a>, and <a href=""https://spoonacular.com/recipes/lemon-quinoa-salad-with-pistachios-sun-dried-tomatoes-1238829"">Lemon Quinoa Salad with Pistachios & Sun-Dried Tomatoes</a>.","['1 cup asparagus cut into few inch pieces', '1 avocado', '1 garlic clove minced', '1/2 teaspoon honey or agave', '1/2 Juice of lemon', '2 tablespoons olive oil', '1 cup quinoa', '1/2 teaspoon salt', '1 teaspoon Italian herb seasoning', '2 shallots', '1/2 cup sun dried tomatoes']",2,45,"<ol><li>Rinse quinoa under cold running water for a minute or two to get rid of the bitter aftertaste.</li><li>Transfer to a pot or rice cooker, add 2 cups of water, salt, cover and bring to a boil. Lower down the heat and cook 15 min or until water is absorbed.</li><li>In another pot bring water to a boil, add asparagus and simmer 5-8 min or until soft.</li><li>When ready cool down the quinoa and asparagus. Meanwhile chop all the veggie ingredients.</li><li>Prepare the dressing by simply mixing all of its ingredients (lemon juice, 2 tbs olive oil, 1 garlic clove, 1 tsp italian seasoning, 1/2 tsp honey, pinch of salt) in a bowl.</li><li>In a bowl combine quinoa, avocado, asparagus, sun dried tomatoes and shallots. Pour the dressing and mix until all is combined.</li></ol>",https://spoonacular.com/recipeImages/657679-556x370.jpg
662654,http://www.foodista.com/recipe/2HG3YCHN/sweet-n-smoky-salmon-with-ginger-mahogany-rice,Foodista,Sweet-N-Smoky Salmon With Ginger Mahogany Rice,"['lunch', 'main course', 'main dish', 'dinner']","The recipe Sweet-N-Smoky Salmon With Ginger Mahogany Rice can be made <b>in around 45 minutes</b>. Watching your figure? This gluten free, dairy free, fodmap friendly, and pescatarian recipe has <b>732 calories</b>, <b>41g of protein</b>, and <b>19g of fat</b> per serving. For <b>$4.78 per serving</b>, this recipe <b>covers 31%</b> of your daily requirements of vitamins and minerals. This recipe serves 4. 52 people have made this recipe and would make it again. It works well as a main course. This recipe from Foodista requires brown sugar, chicken stock, mahogany rice, and liquid smoke. With a spoonacular <b>score of 93%</b>, this dish is awesome. If you like this recipe, take a look at these similar recipes: <a href=""https://spoonacular.com/recipes/sweet-n-smoky-salmon-with-ginger-mahogany-rice-4800"">Sweet-n-smoky Salmon With Ginger Mahogany Rice</a>, <a href=""https://spoonacular.com/recipes/mahogany-broiled-chicken-with-smoky-lime-sweet-potatoes-and-cilantro-chimichurri-373517"">Mahogany Broiled Chicken with Smoky Lime Sweet Potatoes and Cilantro Chimichurri</a>, and <a href=""https://spoonacular.com/recipes/sweet-smoky-salmon-kabobs-88296"">Sweet & Smoky Salmon Kabobs</a>.","['1 cup Brown sugar, firmly packed', '1 cup Brown sugar, firmly packed', '2 cups chicken stock', '3 inches piece of ginger', '1 1/2 teaspoons liquid smoke', '2 Tb. peanut oil, separated', '1 cup mahogany rice', '4 Salmon fillets', 'Salt and Pepper', '2 tablespoons Soy sauce']",4,45,"<ol><li>Place the salmon in bowl, or large zip bag with soy sauce, liquid smoke and brown sugar. Let it marinate for at least 1 hourbut you could marinate over night! When ready to use, preheat the grill or an iron skillet to high heat.</li><li>In a medium sauce pan, over high heat, toast the rice in 1 Tb. of oil for 2 minutes. Then add the chicken stock and a large pinch of salt and pepper. Bring to a boil. Lower the heat to a simmer and cover. Simmer the rice for about 40 minutesor as directed on the package.</li><li>Meanwhile, peel the ginger and cut into thin strips. (julienne)</li><li>Heat a small skillet over medium-high. Add 1 Tb. of oil to the skillet. When the oil is hot, drop the ginger in and pan-fry for 1-2 minutes, moving with a spatula, until they are light brown.</li><li>Remove from the pan and drain on a paper towel. Sprinkle with salt.</li><li>While the rice is cooking, CAREFULLY brush the grill with vegetable oil. (You could also use grill spray.) Pepper the salmon and place it on the grill, top-side-down. Cook 3 minutes.</li><li>Flip, then carefully sprinkle the tops with a little extra brown sugar and grill for another 3-5 minutesuntil just cooked through.</li><li>Cover with foil and let them rest for 5-10 minutes before serving.</li></ol>",https://spoonacular.com/recipeImages/662654-556x370.jpg
