id,title,source_name,summary,instructions,ingredients,image,dishTypes
1095805,Pressure-cooker mini meatballs with farfalle,Foodista,"Pressure-cooker mini meatballs with farfalle takes around <b>45 minutes</b> from beginning to end. This recipe serves 2 and costs $3.93 per serving. One serving contains <b>943 calories</b>, <b>48g of protein</b>, and <b>42g of fat</b>. 1 person were glad they tried this recipe. Not a lot of people really liked this main course. If you have canned tomatoes, ground pepper, marjoram, and a few other ingredients on hand, you can make it. It is brought to you by Foodista. Overall, this recipe earns a <b>pretty good spoonacular score of 78%</b>. Similar recipes are <a href=""https://spoonacular.com/recipes/pressure-cooker-porcupine-meatballs-962471"">Pressure Cooker Porcupine Meatballs</a>, <a href=""https://spoonacular.com/recipes/pressure-cooker-swedish-meatballs-1038472"">Pressure Cooker Swedish Meatballs</a>, and <a href=""https://spoonacular.com/recipes/pressure-cooker-porcupine-meatballs-1323329"">Pressure Cooker Porcupine Meatballs</a>.","<ol><li>Mix the beef and dried herbs in a medium bowl until the herbs are evenly distributed throughout. Form the mixture into twenty 1-inch meatballs. Set aside.</li><li>In a pressure cooker, saute onion, garlic, fennel and red bell pepper in olive oil, stirring often, for about 5 minutes.</li><li>Add chopped tomatoes, broth, wine, and spices. Cook for 1 minute.</li><li>Stir in the pasta and meatballs. Submerge pasta and meatballs in the sauce.</li><li>Lock the lid on the pressure cooker and bring to high pressure. Once this pressure has been reached, reduce the heat as much as possible while maintaining this pressure. </li><li>Cook for 5-8 minutes. </li><li>Turn off the heat, release pressure through natural release method. Once the steam is gone, unlock and open the lid.</li><li>Stir gently before serving and sprinkle each portion with grated Parmesan.</li></ol>","['250 g ground beef', '¼ tsp dried thyme', '½ tsp dried marjoram', '¼ tsp dried basil', '1 tbs olive oil', '1 onion, chopped', '2 cloves garlic, chopped', '½ fennel bulb, trimmed and chopped', '1 medium red bell pepper, stemmed, cored, and chopped', '400 g chopped tomatoes, from a can', '½ cup beef broth from 1 cube', '⅓ cup white wine', '½ tbs dried oregano', '¼ tsp dried rosemary', '¼ tsp nutmeg, grated', '½ tsp sea salt', '¼ tsp ground black pepper', '150 g dry farfalle pasta', 'Parmesan cheese, grated, for sprinkling']",https://spoonacular.com/recipeImages/1095805-556x370.jpg,"['lunch', 'main course', 'main dish', 'dinner']"
658536,Roasted Cauliflower and Leek Soup,Foodista,"Roasted Cauliflower and Leek Soup is a <b>gluten free, dairy free, paleolithic, and lacto ovo vegetarian</b> recipe with 4 servings. For <b>$1.58 per serving</b>, this recipe <b>covers 15%</b> of your daily requirements of vitamins and minerals. One portion of this dish contains around <b>5g of protein</b>, <b>8g of fat</b>, and a total of <b>141 calories</b>. 3 people were impressed by this recipe. It is brought to you by Foodista. From preparation to the plate, this recipe takes roughly <b>45 minutes</b>. It is perfect for <b>Autumn</b>. It works well as a rather inexpensive hor d'oeuvre. A mixture of kosher salt, leeks, ground pepper, and a handful of other ingredients are all it takes to make this recipe so tasty. With a spoonacular <b>score of 82%</b>, this dish is amazing. Similar recipes are <a href=""https://spoonacular.com/recipes/roasted-cauliflower-leek-soup-446327"">roasted cauliflower & leek soup</a>, <a href=""https://spoonacular.com/recipes/roasted-cauliflower-and-leek-soup-39434"">Roasted Cauliflower And Leek Soup</a>, and <a href=""https://spoonacular.com/recipes/roasted-cauliflower-and-leek-soup-795928"">Roasted Cauliflower and Leek Soup</a>.","Preheat oven to 425 degrees Farenheit.
Spread chopped cauliflower, leeks and garlic on baking sheet.
Drizzle olive oil on vegetables and mix well to thoroughly coat.  Sprinkle with kosher salt.
Roast in oven for 40-45 minutes.  Vegetables should be brown on edges and slightly softened.
Pour roasted vegetables into a saucepan and add 2 cans of chicken broth and fresh ground pepper to taste.
Over medium high heat, heat vegetables and  broth until it bubbles.
Using an immersion blender (stick blender), thoroughly puree all contents of the saucepan.  If you don't have an immersion blender, you can use a regular blender.  Just be careful putting hot liquids in a blender as they can cause the lid to come flying off sending your yummy soup all over your kitchen.  (You can vent the lid a little to help reduce the chance of this happening.)","['1 medium Head Cauliflower (roughly chopped)', '2 Leeks, White and Light Green Part Only (cut into half lengthwise)', '6 Cloves Garlic', '2 tablespoons Olive Oil', '2 Cans Chicken Broth*', 'Kosher Salt', 'Fresh Ground Black Pepper']",https://spoonacular.com/recipeImages/658536-556x370.jpg,"['antipasti', 'soup', 'starter', 'snack', 'appetizer', 'antipasto', ""hor d'oeuvre""]"
648048,Italian Beef Braciole,Foodista,"Italian Beef Braciole is a Mediterranean main course. This recipe makes 4 servings with <b>620 calories</b>, <b>40g of protein</b>, and <b>31g of fat</b> each. For <b>$3.83 per serving</b>, this recipe <b>covers 40%</b> of your daily requirements of vitamins and minerals. 2 people have made this recipe and would make it again. It is brought to you by Foodista. Head to the store and pick up parsley, olive oil, red wine, and a few other things to make it today. From preparation to the plate, this recipe takes around <b>45 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 76%</b>. This score is good. Try <a href=""https://spoonacular.com/recipes/italian-beef-braciole-1273921"">Italian Beef Braciole</a>, <a href=""https://spoonacular.com/recipes/italian-beef-braciole-1340855"">Italian Beef Braciole</a>, and <a href=""https://spoonacular.com/recipes/italian-beef-braciole-1396593"">Italian Beef Braciole</a> for similar recipes.","Pound the beef between two sheets of plastic wrap with a meat tenderizer mallet until about  to  inch thick being careful to prevent holes or tears in the meat. Any holes that do happen can be patched with a piece of prosciutto or salami during the next step.
Place the prosciutto and salami in a single layer over the beef. If there are any holes or thin places in the beef, make sure to place the meat over those areas.
Spread the breadcrumbs over the salami in an even layer leaving an inch on all sides to make rolling the meat easier. Sprinkle the cheese over the breadcrumbs and drizzle 2 tablespoons of the olive oil over all.
Carefully fold the edges over and begin to roll the beef.  Tie the roll in several places with kitchen twine and gently rub the outside of the roll with the remaining oil.
Heat a non-stick skillet over medium high heat. With the aid of tongs, sear the roll all over, including the ends, until nicely browned all over. While the meat is browning, heat the marinara sauce, garlic and wine in a Dutch oven or pan large enough to hold the size of the roll.  Place the browned braciole in the sauce and bring to a gentle simmer.  Cover and braise, over low heat until tender. The braciole in the photograph took 3 hours until a fork inserted into the meat slid in easily.
When tender, carefully remove the beef roll from the sauce and set on a platter. Let the roll cool for about 5-10 minutes and remove the string. Slice the braciole and serve with pasta or gnocchi with the sauce over the top and plenty of parmesan cheese.","['1 pound round steak (choose a solid piece without loose segments)', '4 slices prosciutto', '6 slices Genoa salami', '1 cup fresh bread crumbs', '1/4 cup fresh Italian parsley, minced', '1/4 cup grated parmesan or Romano cheese', '4 tablespoons olive oil', '3 cloves garlic, peeled and halved', '6 cups prepared marinara sauce', '1/2 cup red wine']",https://spoonacular.com/recipeImages/648048-556x370.jpg,"['lunch', 'main course', 'main dish', 'dinner']"
654835,Pasta e Fagioli (Pasta and Beans),Foodista,"Pastan e Fagioli (Pastan and Beans) might be a good recipe to expand your hor d'oeuvre recipe box. This recipe makes 6 servings with <b>214 calories</b>, <b>10g of protein</b>, and <b>6g of fat</b> each. For <b>51 cents per serving</b>, this recipe <b>covers 10%</b> of your daily requirements of vitamins and minerals. A few people really liked this Mediterranean dish. 13 people were impressed by this recipe. This recipe from Foodista requires olive oil, garlic clove, onion, and water. From preparation to the plate, this recipe takes around <b>45 minutes</b>. With a spoonacular <b>score of 52%</b>, this dish is solid. Users who liked this recipe also liked <a href=""https://spoonacular.com/recipes/pasta-e-fagioli-con-salsicce-pasta-and-beans-with-sausage-1215057"">Pastan e Fagioli con Salsicce (Pastan and Beans with Sausage)</a>, <a href=""https://spoonacular.com/recipes/pasta-e-fagioli-con-salsicce-pasta-and-beans-with-sausage-106972"">Pastan e Fagioli con Salsicce (Pastan and Beans with Sausage)</a>, and <a href=""https://spoonacular.com/recipes/pasta-e-fagioli-con-salsicce-pasta-and-beans-with-sausage-1224655"">Pastan e Fagioli con Salsicce (Pastan and Beans with Sausage)</a>.","In a large stock pan over medium-high heat, add the olive oil and the onion. Allow the onion to cook until it is tender (about 3 minutes). Add the tomato (or marinara sauce) and garlic and incorporate it into the mixture. Cook for just 1-2 minutes (be careful not to burn the garlic).
Add the vegetable stock, water, salt, pepper and red pepper flakes. Bring this to a boil and then add your pasta. Lower the heat and allow the pasta to cook until its about 3/4 of the way finished (still slightly firm).
Add your beans and allow the mixture to continue cooking until the pasta is fully cooked (about 10-15 minutes). Add the parsley toward the end of your cooking time. Taste and adjust the seasoning as needed.
Serve in individual bowls with extra parsley as garnish and sprinkle with the Parmesan cheese.","['2 tablespoons olive oil', '2, 15-ounce cannellini beans (or Great Northern beans), rinsed and drained', '1 cup of low-sodium vegetable stock', '3 cups water', '2 small tomatoes, diced (you could also use about 1/4 cup of marinara sauce)', '1/4 cup diced onion', '2 garlic clove, minced', '3/4 cup elbow macaroni (or any small pasta)', '1/4 cup Parmesan cheese, grated', '1 teaspoon hot pepper flakes', '1/4 teaspoon salt', '1 teaspoon black pepper', ""1 tablespoon fresh parsley (more for garnish if you'd like), torn into small pieces""]",https://spoonacular.com/recipeImages/654835-556x370.jpg,"['antipasti', 'soup', 'starter', 'snack', 'appetizer', 'antipasto', ""hor d'oeuvre""]"
636178,"Broccoli Cheddar Soup, A Panera Bread Co. Copycat",foodista.com,"Broccoli Cheddar Soup, A Panera Bread Co. Copycat could be just the <b>lacto ovo vegetarian</b> recipe you've been looking for. One portion of this dish contains approximately <b>25g of protein</b>, <b>46g of fat</b>, and a total of <b>611 calories</b>. For <b>$1.96 per serving</b>, this recipe <b>covers 31%</b> of your daily requirements of vitamins and minerals. This recipe serves 4. It is perfect for <b>Autumn</b>. 11 person have tried and liked this recipe. A few people really liked this main course. It is brought to you by Foodista. A mixture of sourdough bread boules, carrot, sharp and cheddar cheese, and a handful of other ingredients are all it takes to make this recipe so scrumptious. From preparation to the plate, this recipe takes around <b>45 minutes</b>. Overall, this recipe earns a <b>solid spoonacular score of 79%</b>. Similar recipes are <a href=""https://spoonacular.com/recipes/broccoli-cheddar-soup-a-panera-bread-co-copycat-1254887"">Broccoli Cheddar Soup, A Panera Bread Co. Copycat</a>, <a href=""https://spoonacular.com/recipes/broccoli-cheddar-soup-a-panera-bread-co-copycat-1272119"">Broccoli Cheddar Soup, A Panera Bread Co. Copycat</a>, and <a href=""https://spoonacular.com/recipes/broccoli-cheddar-soup-a-panera-bread-co-copycat-1338501"">Broccoli Cheddar Soup, A Panera Bread Co. Copycat</a>.","<ol><li>Melt the butter in a large Dutch oven or pot over medium heat. Add the onion and cook until tender, about 5 minutes.</li><li>Whisk in the flour and cook until golden, 3 to 4 minutes, then gradually whisk in the half-and-half until smooth.</li><li>Add the chicken broth, bay leaves and nutmeg, then season with salt and pepper and bring to a simmer.</li><li>Reduce the heat to medium-low and cook, uncovered, until thickened, about 20 minutes.</li><li>Meanwhile, prepare the bread bowls: Using a sharp knife, cut a circle into the top of each loaf, leaving a 1-inch border all around.</li><li>Remove the bread top, then hollow out the middle with a fork or your fingers, leaving a thick bread shell.</li><li>Add the broccoli and carrot to the broth mixture and simmer until tender, about 20 minutes.</li><li>Discard the bay leaves.</li><li>Puree the soup in batches in a blender until smooth; you'll still have flecks of carrot and broccoli.</li><li>Return to the pot. (Or puree the soup in the pot with an immersion blender.)</li><li>Add the cheese to the soup and whisk over medium heat until melted.</li><li>Add up to 3/4 cup water if the soup is too thick.</li><li>Ladle into the bread bowls and garnish with cheese.</li></ol>","['2 bay leaves', '4 cups broccoli florets (about 1 head)', '1/4 cup butter', '1 large carrot, diced', '1/4 cup flour', '2 cups half-and-half', 'Kosher salt and freshly ground pepper', '3 cups low-sodium chicken broth', '1/4 teaspoon nutmeg', '1 onion, chopped', '2 1/2 cups (about 8 ounces) grated sharp white and yellow cheddar cheese, plus more for garnish', '7 inches sourdough bread boules (round loaves)']",https://spoonacular.com/recipeImages/636178-556x370.jpg,"['lunch', 'soup', 'main course', 'main dish', 'dinner']"
665781,Zucchini Rice,Foodista,"The recipe Zucchini Rice can be made <b>in roughly 45 minutes</b>. This gluten free, dairy free, and lacto ovo vegetarian recipe serves 4 and costs <b>$1.05 per serving</b>. One portion of this dish contains about <b>8g of protein</b>, <b>5g of fat</b>, and a total of <b>251 calories</b>. 1 person were impressed by this recipe. Head to the store and pick up chicken broth, tsp paprika, tsp chili powder, and a few other things to make it today. It works well as a reasonably priced side dish. It is brought to you by Foodista. Overall, this recipe earns a <b>solid spoonacular score of 64%</b>. Try <a href=""https://spoonacular.com/recipes/how-to-cook-brown-rice-perfectly-and-zucchini-and-garlic-brown-rice-1209155"">How To Cook Brown Rice Perfectly and Zucchini and Garlic Brown Rice</a>, <a href=""https://spoonacular.com/recipes/how-to-cook-brown-rice-perfectly-and-zucchini-and-garlic-brown-rice-1250159"">How To Cook Brown Rice Perfectly and Zucchini and Garlic Brown Rice</a>, and <a href=""https://spoonacular.com/recipes/how-to-cook-brown-rice-perfectly-and-zucchini-and-garlic-brown-rice-1222339"">How To Cook Brown Rice Perfectly and Zucchini and Garlic Brown Rice</a> for similar recipes.","Place saucepan over medium high heat. Add olive oil, red onion and garlic. Saute until onion softens, about 5 minutes. Add zucchini and spices. Saute until zucchini begins to cook, 5 minutes.
Add chicken broth, stir and cover. Reduce to medium low and let simmer for 20 minutes until rice is tender.
Fluff rice with a fork and serve.","['1 cup long grained rice', '3 cloves garlic, minced', '¾ red onion, chopped', '1 TBSP Olive Oil', '1 zucchini, chopped into bite sized pieces', '2½ cup low sodium chicken broth', '1 TSP Paprika', '1 TSP Chili Powder']",https://spoonacular.com/recipeImages/665781-556x370.jpg,['side dish']
633831,Baked Stuffed Zucchini By Angie's,Foodista,"You can never have too many main course recipes, so give Baked Stuffed Zucchini By Angie's a try. This recipe serves 4 and costs $2.97 per serving. One portion of this dish contains approximately <b>33g of protein</b>, <b>36g of fat</b>, and a total of <b>703 calories</b>. This recipe from Foodista has 1 fans. A mixture of onion, emmentaler cheese, spring onion, and a handful of other ingredients are all it takes to make this recipe so yummy. From preparation to the plate, this recipe takes about <b>45 minutes</b>. Overall, this recipe earns a <b>solid spoonacular score of 79%</b>. If you like this recipe, take a look at these similar recipes: <a href=""https://spoonacular.com/recipes/baked-stuffed-zucchini-106124"">Baked Stuffed Zucchini</a>, <a href=""https://spoonacular.com/recipes/baked-stuffed-zucchini-106066"">Baked Stuffed Zucchini</a>, and <a href=""https://spoonacular.com/recipes/vegan-twice-baked-stuffed-zucchini-834403"">Vegan Twice Baked Stuffed Zucchini</a>.","<ol><li>Rinse and dry the zucchini and trim the ends, then cut them into halves lengthwise. Scoop out pulp with a teaspoon and chop finely. Peel and dice the onion. Sprinkle the zucchini halves with salt. Preheat the oven to 200C/400F.</li><li>In a mixing bowl, combine together the chopped zucchini, diced onion, ground meat, egg and bread crumbs. Season the mixture with salt and pepper. Fill the zucchini shells with the ground meat mixture.</li><li>Place the filled zucchini halves into a baking pan. Cut the skinned tomatoes into small dices and scatter in between the zucchini halves. Pour in the vegetable stock. Bake for 25 minutes.</li><li>Mix the flour and fresh cream in a small pot. Cook the mixture over the low heat until it simmers. Remove and season with salt and pepper. Fold in the parsley and spring onion.</li><li>Remove the zucchini from the oven and pour the cream mixture over. Sprinkle the top with the Emmentaler cheese. Return it to the oven and bake for 10 more minutes until the cheese is melted.</li></ol>","['1 cup Soft bread crumbs', '125 ml Fresh cream', '1 Egg', '100 grams Emmentaler cheese', '1 cup flour', '250 grams Ground meat (half beef, half pork)', '1 Onion', '1 tablespoon Parsley, chopped', 'Salt and black pepper', '1 tablespoon Spring onion, chopped', '2 Tomato, skinned', '200 ml Vegetable stock', '4 pounds x Zucchini, ½ each']",https://spoonacular.com/recipeImages/633831-556x370.jpg,"['side dish', 'lunch', 'main course', 'main dish', 'dinner']"
653055,New Orleans Red Beans and Rice with Andouille Sausage,foodista.com,"New Orleans Red Beans and Rice with Andouille Sausage is a <b>gluten free and dairy free</b> recipe with 6 servings. One portion of this dish contains about <b>50g of protein</b>, <b>41g of fat</b>, and a total of <b>933 calories</b>. For <b>$2.42 per serving</b>, this recipe <b>covers 38%</b> of your daily requirements of vitamins and minerals. Head to the store and pick up garlic, thyme leaves, canolan oil, and a few other things to make it today. 3 people were glad they tried this recipe. From preparation to the plate, this recipe takes around <b>45 minutes</b>. It works well as a reasonably priced main course. It is brought to you by Foodista. All things considered, we decided this recipe <b>deserves a spoonacular score of 64%</b>. This score is good. <a href=""https://spoonacular.com/recipes/new-orleans-red-beans-and-rice-with-andouille-sausage-1212373"">New Orleans Red Beans and Rice with Andouille Sausage</a>, <a href=""https://spoonacular.com/recipes/red-beans-and-rice-with-andouille-sausage-52253"">Red Beans And Rice With Andouille Sausage</a>, and <a href=""https://spoonacular.com/recipes/new-orleans-red-beans-and-rice-112791"">New Orleans Red Beans and Rice</a> are very similar to this recipe.","<ol><li>Soak the beans overnight in cool water.  The next day, drain and add fresh water to cover beans in Dutch oven. Bring to a boil, then reduce to medium-high heat and simmer for 45-60 minutes or until tender, but not falling apart.  Drain.</li><li>Meanwhile, add oil to a skillet and saute onions, celery and bell pepper until translucent, about 8-10 minutes.  Add garlic and saute for 2 more minutes, stirring occasionally.  Add sauteed vegetables to beans, ham hock, sausage, seasonings, and just enough water to cover.</li><li>Bring to a boil, then reduce heat to a low simmer. Cook for 2 hours at least, preferably 3, until the gravy gets creamy. Adjust seasonings as you go along. Stir occasionally, making sure that it doesn't burn and/or stick to the bottom of the pot.</li><li>If the gravy does not get to the right consistancy, you can scoop some of the beans out and mash them, then return them to the pot and stir. Note: it's not considered cheating:)</li><li>Serve over long-grain rice.</li></ol>","['1 1/2 pounds smoked Andouille sausage, sliced', '2 bay leaves', '1 bell pepper, chopped', '1 tablespoon Canola oil', '5 stalks celery, diced', 'Creole seasoning to taste', '1 clove garlic chopped', '1 large onion, chopped', '1 pound dried red kidney beans', 'Salt and pepper to taste', '1 large smoked ham hock', 'Tabasco sauce to taste', '1 teaspoon dried thyme leaves', 'White long grain rice', 'Few dashes of Worcestershire sauce to taste']",https://spoonacular.com/recipeImages/653055-556x370.jpg,"['side dish', 'lunch', 'main course', 'main dish', 'dinner']"
658661,Roasted Sea Bream With Anchoiade,foodista.com,"Need a <b>gluten free, dairy free, paleolithic, and primal main course</b>? Roasted Sea Bream With Anchoiade could be a great recipe to try. For <b>$5.53 per serving</b>, this recipe <b>covers 18%</b> of your daily requirements of vitamins and minerals. This recipe makes 6 servings with <b>591 calories</b>, <b>64g of protein</b>, and <b>30g of fat</b> each. If you have sea bream, anchovies, peppers, and a few other ingredients on hand, you can make it. 2 people have tried and liked this recipe. It is brought to you by Foodista. From preparation to the plate, this recipe takes approximately <b>45 minutes</b>. With a spoonacular <b>score of 79%</b>, this dish is good. If you like this recipe, take a look at these similar recipes: <a href=""https://spoonacular.com/recipes/roasted-sea-bream-with-herbs-85789"">Roasted Sea Bream With Herbs</a>, <a href=""https://spoonacular.com/recipes/sea-bream-in-sea-salt-with-salsa-verde-316611"">Sea Bream in Sea Salt with Salsa Verde</a>, and <a href=""https://spoonacular.com/recipes/sea-bream-escabeche-22506"">Sea Bream Escabeche</a>.","Preheat the oven to 190 degrees C/gas 5.  Blend together the garlic, black olives, anchovies and olive oil.  Cut the peppers into large flat pieces, lay skin up on a baking sheet and bake in the oven for about 10 minutes or until the skin is blistering and blackened.  Remove from the oven and leave to cool.  Once cool, carefully remove the skin and then slice finely.
Add the peppers and sundried tomatoes to the olive and anchovy mix, combine well.  Increase the oven temperature to 200 degrees C/gas 6.
Line a baking sheet with baking paper.  Lay 6 of the sea bream fillets, skin down on the baking sheet, spread each of them with the olive mixture, place the other 6 fillets on top, skin up, drizzle with the olive oil, bake for 8 minutes, serve immediately.  I served mine with broken roasted potatoes.","['12 sea bream fillets', '2 garlic cloves', '150 grams black olives in brine, pitted', '4 anchovies in oil', '100 milliliters olive oil', '2 peppers, I used 1 red and 1 orange', '150 grams sundried tomatoes, in oil, finely sliced']",https://spoonacular.com/recipeImages/658661-556x370.jpg,"['lunch', 'main course', 'main dish', 'dinner']"
644711,Gingered Roast Beef,Foodista,"If you want to add more <b>gluten free</b> recipes to your repertoire, Gingered Roast Beef might be a recipe you should try. This recipe serves 8 and costs $5.29 per serving. One serving contains <b>533 calories</b>, <b>54g of protein</b>, and <b>15g of fat</b>. Not a lot of people really liked this main course. 1 person were impressed by this recipe. This recipe from Foodista requires waitrose olive oil, cornflour, marsala, and root ginger. From preparation to the plate, this recipe takes about <b>45 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 84%</b>. This score is great. Users who liked this recipe also liked <a href=""https://spoonacular.com/recipes/gingered-rice-and-beef-176798"">Gingered Rice and Beef</a>, <a href=""https://spoonacular.com/recipes/gingered-rice-and-beef-1402291"">Gingered Rice and Beef</a>, and <a href=""https://spoonacular.com/recipes/gingered-beef-stir-fry-36795"">Gingered Beef Stir-Fry</a>.","<ol><li>Mix together the marinade ingredients then pour over the beef, cover and marinate overnight in a refrigerator.</li><li>Place the beef on a rack over a roasting tin in a preheated oven at 180 C, 350 F, gas mark 4 for 2 hours. (For a well-done joint increase the cooking time by 15 minutes, for a rare joint reduce by 15 minutes.) Reserve the marinade.</li><li>About 20 minutes before the end of the cooking time boil the potatoes. When cooked, drain and return to the pan. Toss the potatoes in the coriander butter. Keep warm.</li><li>Remove the beef and stand in a warm place. For the sauce, place the marinade in a pan and reduce by half. Add 150ml ( 1/4 pt) water together with the cornflour blended with a little cold water. Heat gently, stirring until the sauce thickens slightly.</li><li>Heat the oil in a wok until hot, add the peppers and stir-fry for 3-4 minutes. Season to taste. Slice the beef, drizzle a little sauce over the top, and serve with the potatoes and peppers.</li><li>NOTES : A modern version of Roast Beef, flavoured with ginger and served with coriander new potatoes and stir-fried peppers.</li></ol>","['2 tablespoons Butter', '10 ml Cornflour, (2tsp)', '2 teaspoons minced garlic', '15 ml Root ginger, peeled and finely chopped or grated (1tbsp)', '150 ml Marsala, ( 1/2pt)', '15 ml Waitrose Olive Oil, (1tbsp)', '2 Mixed peppers, de-seeded and cut into strips', '1 1.5 kg bag Waitrose New Potatoes, washed', '1 3/4 kg Aberdeen Angus Topside or Top Rump, (4lb) Roasting Beef', 'Salt and freshly ground black pepper', '15 ml Kikkoman Soy Sauce, (1tbsp)']",https://spoonacular.com/recipeImages/644711-556x370.jpg,"['lunch', 'main course', 'main dish', 'dinner']"
632244,Alouette Chicken Paprika,foodista.com,"Alouette Chicken Paprika takes around <b>45 minutes</b> from beginning to end. One serving contains <b>461 calories</b>, <b>51g of protein</b>, and <b>25g of fat</b>. This recipe serves 4 and costs $3.3 per serving. This recipe is liked by 49 foodies and cooks. A mixture of butter, alouette garlic & herbs spreadable cheese, paprika, and a handful of other ingredients are all it takes to make this recipe so tasty. A couple people really liked this main course. It is brought to you by Foodista. It is a good option if you're following a <b>gluten free and primal</b> diet. With a spoonacular <b>score of 95%</b>, this dish is spectacular. If you like this recipe, you might also like recipes such as <a href=""https://spoonacular.com/recipes/chicken-alouette-1300127"">Chicken Alouette</a>, <a href=""https://spoonacular.com/recipes/chicken-alouette-135800"">Chicken Alouette</a>, and <a href=""https://spoonacular.com/recipes/alouette-summer-vegetables-105199"">Alouette Summer Vegetables</a>.","<ol><li>Coat chicken with a mixture of 6 tsp. of paprika and all of the garlic powder.</li><li>Saut chicken in butter over medium heat about 5 minutes on each side.</li><li>Cover and simmer 15 minutes on low heat. Remove chicken from skillet, reserving liquid.</li><li>Combine milk, Alouette Spreadable Cheese and remaining paprika in a small mixing bowl.</li><li>Pour Alouette Garlic & Herbs Spreadable Cheese mixture into skillet, stirring well with reserved liquid.</li><li>To serve, pour sauce over chicken. Use remaining sauce over rice, pasta or potatoes.</li></ol>","['1 tablespoon butter', '4 boneless chicken breasts halves', '2 teaspoons garlic powder', '1 package (6.5 oz.) Alouette Garlic & Herbs Spreadable Cheese', '1 tablespoon milk', '8 teaspoons paprika']",https://spoonacular.com/recipeImages/632244-556x370.jpg,"['lunch', 'main course', 'main dish', 'dinner']"
659192,Salt-Crusted Snapper With Blood Orange and Bay,Foodista,"Salt-Crusted Snapper With Blood Orange and Bay is a <b>gluten free, dairy free, paleolithic, and primal</b> main course. This recipe makes 2 servings with <b>620 calories</b>, <b>101g of protein</b>, and <b>20g of fat</b> each. For <b>$14.55 per serving</b>, this recipe <b>covers 43%</b> of your daily requirements of vitamins and minerals. If you have a snapper, egg whites, blood orange, and a few other ingredients on hand, you can make it. 1 person were glad they tried this recipe. It is brought to you by Foodista. From preparation to the plate, this recipe takes approximately <b>45 minutes</b>. Overall, this recipe earns a <b>super spoonacular score of 84%</b>. <a href=""https://spoonacular.com/recipes/salt-crusted-whole-fish-with-blood-oranges-51177"">Salt Crusted Whole Fish With Blood Oranges</a>, <a href=""https://spoonacular.com/recipes/sea-salt-crusted-pink-snapper-with-ice-wine-nage-1307"">Sea Salt-Crusted Pink Snapper with Ice Wine Nage</a>, and <a href=""https://spoonacular.com/recipes/pistachio-crusted-halibut-with-blood-orange-sauce-476828"">Pistachio-Crusted Halibut with Blood Orange Sauce</a> are very similar to this recipe.","NOTES: Serves 2. This will work with any kind of fish, any kind of citrus, and any kind of herb. Use your favourites.
Mix the salt and the egg whites in a large bowl.
Rub the fish with olive oil and stuff it with the orange slices and bay leaves.
Use a third of the salt to make a bed for the fish on a half-sheet pan.
Lay the fish on this bed, and use the rest of the salt to completely encase the fish.
Cook the fish in a 350 F oven for half an hour.
Remove crust along the length of the fish and carefully pull off the skin.
Remove the top fillet in one piece. Carefully pull the spine out and scoop the second fillet out, leaving the skin behind.","['A whole 2-pound red snapper, scaled and cleaned, gills and fins removed', 'olive oil', '7 pounds of coarse sea salt', '5 egg whites', '1 blood orange, thickly sliced', '5 bay leaves']",https://spoonacular.com/recipeImages/659192-556x370.jpg,"['lunch', 'main course', 'main dish', 'dinner']"
657579,Quick Chicken Enchilada Soup,foodista.com,"If you have approximately <b>45 minutes</b> to spend in the kitchen, Quick Chicken Enchilada Soup might be a super <b>gluten free</b> recipe to try. One serving contains <b>646 calories</b>, <b>34g of protein</b>, and <b>25g of fat</b>. This recipe serves 4 and costs $2.34 per serving. 92 people found this recipe to be yummy and satisfying. It is a <b>rather cheap</b> recipe for fans of Mexican food. <b>Autumn</b> will be even more special with this recipe. It is brought to you by Foodista. Head to the store and pick up cheese, milk, enchilada sauce, and a few other things to make it today. It works well as a main course. All things considered, we decided this recipe <b>deserves a spoonacular score of 76%</b>. This score is solid. Similar recipes are <a href=""https://spoonacular.com/recipes/quick-dinner-ideas-cheesy-chicken-enchilada-soup-929217"">Quick Dinner Ideas: Cheesy Chicken Enchilada Soup</a>, <a href=""https://spoonacular.com/recipes/quick-and-easy-pressure-cooker-chicken-enchilada-soup-1193815"">Quick and Easy Pressure Cooker Chicken Enchilada Soup</a>, and <a href=""https://spoonacular.com/recipes/quick-and-easy-pressure-cooker-chicken-enchilada-soup-616244"">Quick and Easy Pressure Cooker Chicken Enchilada Soup</a>.","In a large sauce pan, combine corn, beans, tomatoes, chicken, enchilada sauce, mushroom soup, and milk.
Cook over medium heat while stirring for 15 minutes.
Serve over tortillas chips and topped with shredded cheese.","['1 (15 oz) can of corn, drained', '1 (15 oz) can black beans, drained and rinsed', '1 14.5-ounce can diced tomatoes (I used the kind with sweet onion in it)', '1 (12.5 oz) can Swanson Premium Chunk Chicken, drained and broken up', '1 (10 oz) can enchilada sauce', ""1 (10 3/4 oz) can Campbell's cream of mushroom soup"", '1 1/2 cups milk (I used skim)', 'tortilla chips', 'shredded cheese']",https://spoonacular.com/recipeImages/657579-556x370.jpg,"['lunch', 'soup', 'main course', 'main dish', 'dinner']"
