sourceUrl,sourceName,title,dishTypes,summary,extendedIngredients,servings,readyInMinutes,instructions,image
https://www.foodista.com/recipe/VWGPYN7W/pumpkin-gnocchi-with-basil-and-parmesan,foodista.com,Pumpkin gnocchi with basil and Parmesan,"['side dish', 'lunch', 'main course', 'main dish', 'dinner']","If you want to add more Mediterranean recipes to your repertoire, Pumpkin gnocchi with basil and Parmesan might be a recipe you should try. For $1.54 per serving, this recipe covers 27% of your daily requirements of vitamins and minerals. This main course has 611 calories, 23g of protein, and 25g of fat per serving. This recipe serves 6. This recipe from Foodista has 20 fans. Head to the store and pick up pepper, grana padano cheese, corn flour, and a few other things to make it today. From preparation to the plate, this recipe takes around 45 minutes. All things considered, we decided this recipe deserves a spoonacular score of 84%. This score is outstanding. Similar recipes are <a href=""https://spoonacular.com/recipes/pumpkin-gnocchi-with-basil-and-parmesan-1283233"">Pumpkin gnocchi with basil and Parmesan</a>, <a href=""https://spoonacular.com/recipes/toasted-gnocchi-with-mushrooms-basil-and-parmesan-799555"">Toasted Gnocchi with Mushrooms, Basil and Parmesan</a>, and <a href=""https://spoonacular.com/recipes/basil-gnocchi-298157"">Basil Gnocchi</a>.","['1kg pumpkin, baked and cooled', '2 whole eggs', '½ tsp sea salt', '¼ tsp pepper', 'Fresh basil leaves, chopped', 'Fresh basil leaves, chopped', '250g wheat flour', '250g corn flour', 'Olive oil', 'Prmesan or Grana Padano cheese, grated', 'Fresh basil leaves for garnish', 'Fresh basil leaves for garnish']",6,45,"Separate the meat and chop the pumpkin into a puree.
Add eggs, stir.
Add salt, pepper and chopped basil.
Add flour and knead a soft dough. If the dough is too sticky, add more flour - the amount depends on the water content of the pumpkin.
Divide the dough into equal rolls 3 cm thick and about 20 cm long.
Divide and cut each roll into a 2 cm long pieces.
Cook the gnocchi in a large pot in plenty of salted water. Gnocchi are cooked when they rise to the surface. Remove them from the pot with a slotted spoon.
Pour hot olive oil over gnocchi or simply saut them in hot oil.
Serve sprinkled with cheese and fresh basil.",https://spoonacular.com/recipeImages/657312-556x370.jpg
https://www.foodista.com/recipe/R3FD7GM8/spaghetti-squash-boats,Foodista,Spaghetti Squash Boats,"['side dish', 'lunch', 'main course', 'main dish', 'dinner']","If you have around 3 hours and 40 minutes to spend in the kitchen, Spaghetti Squash Boats might be an outstanding gluten free recipe to try. One portion of this dish contains about 19g of protein, 43g of fat, and a total of 686 calories. For $5.02 per serving, you get a main course that serves 4. This recipe from Foodista requires chianti red wine, zucchini, carrot, and parmesan cheese. This recipe is liked by 1 foodies and cooks. Taking all factors into account, this recipe earns a spoonacular score of 89%, which is amazing. Users who liked this recipe also liked <a href=""https://spoonacular.com/recipes/spaghetti-squash-boats-1315661"">Spaghetti Squash Boats</a>, <a href=""https://spoonacular.com/recipes/spaghetti-squash-boats-1238003"">Spaghetti Squash Boats</a>, and <a href=""https://spoonacular.com/recipes/spaghetti-squash-boats-828992"">Spaghetti Squash Boats</a>.","['1/3 cup olive oil', '2 medium onions chopped', '1 head garlic roughly chopped', 'Salt/Pepper', '3 cans crushed San Marzano tomatoes (28oz each)', '1/3 cup grated Parmesan cheese', '1/4 cup fresh basil leaves, torn', '1/4 cup fresh basil leaves, torn', '1/4 cup Chianti red wine', '1 large spaghetti squash (cut in half length-wise)', '1/4 cup olive oil', '1/4 cup chopped shallots', '1/4 cup chopped garlic', '1/3 cup chopped red onion', '1 large carrot, chopped (think large dice)', '1 rib celery, chopped', '1 small to medium red pepper, chopped', '1 small yellow squash, chopped', '1 small zucchini, chopped', 'Handful of raw broccoli florets', '1/2 cup asparagus, chopped', 'Fresh Tarragon leaves', 'Fresh Mozzarella, cut into 4 thick slices']",4,220,"<ol><li>For the sauce, heat olive oil over medium-high heat in a large stock pot. </li><li> Add onion and garlic and lightly brown.  Season with salt and pepper.</li><li>Next, add the tomatoes.  Cover and simmer for one hour.</li><li>Add the Parmesan cheese, basil, and wine and cover simmer on low for another 2 hours.</li><li>Meanwhile, pre-heat oven to 350F.</li><li>Bring a large pot of water to boiling over high heat.  Place the squash (cut in half lengthwise) in the boiling water for 10-15 minutes.</li><li>Scoop out the seeds and then using a fork, scrape at the flesh of the squash to create the spaghetti-like strands and set aside.  Cut the stem from the shell of the squash, discard the stem and set the shells aside for later.</li><li>In a large skillet, heat olive oil over med-high heat.  Add shallots, garlic, red onion, carrots, celery, and red pepper.  Saute for 5 min or till just tender, stirring often.</li><li>Add yellow squash, zucchini, broccoli and asparagus.</li><li>Season with salt and pepper.  Give a quick stir.</li><li>Next, add 3/4 cup of the prepared Marinara sauce.  Toss to coat the veggies.  Season again with salt and pepper.  Toss in the reserved spaghetti squash strands and stir to combine.  Then set the mixture aside to cool slightly.</li><li>Once it's cooled a bit, throw in about a 1/4 cup of the fresh tarragon leaves and another 1/2 cup of the marinara.</li><li>Starting with one shell, fill with half the veggie mixture and top with two thick slices of the fresh mozzarella.  Repeat with the second shell. </li><li> Place onto a baking sheet and place into the oven for 20 minutes or until the cheese is nice and bubbly and a little browned.</li><li>Remove from oven and top with 1 cup of marinara per shell.</li></ol>",https://spoonacular.com/recipeImages/1096014-556x370.jpg
https://www.foodista.com/recipe/Y4633GSK/quinoa-tabouli-with-lemon-garlic-grilled-shrimp,Foodista,Quinoa Tabouli with Lemon Garlic Grilled Shrimp,['side dish'],"Quinoa Tabouli with Lemon Garlic Grilled Shrimp is a side dish that serves 4. One portion of this dish contains about 14g of protein, 3g of fat, and a total of 248 calories. For $2.79 per serving, this recipe covers 28% of your daily requirements of vitamins and minerals. It is a good option if you're following a gluten free, dairy free, and pescatarian diet. This recipe is liked by 3 foodies and cooks. It can be enjoyed any time, but it is especially good for The Fourth Of July. If you have quinoa, mint leaves, sea salt, and a few other ingredients on hand, you can make it. It is brought to you by Foodista. From preparation to the plate, this recipe takes about 45 minutes. Taking all factors into account, this recipe earns a spoonacular score of 82%, which is great. Similar recipes include <a href=""https://spoonacular.com/recipes/grilled-quail-with-pomegranate-orange-bbq-sauce-and-tabouli-with-quinoa-and-shredded-kale-286151"">Grilled Quail with Pomegranate-Orange BBQ Sauce and Tabouli with Quinoan and Shredded Kale</a>, <a href=""https://spoonacular.com/recipes/lemon-garlic-shrimp-with-quinoa-arugula-peas-556991"">Lemon Garlic Shrimp with Quinoa, Arugula & Peas</a>, and <a href=""https://spoonacular.com/recipes/lemon-garlic-shrimp-with-radish-and-green-bean-quinoa-1422009"">Lemon-Garlic Shrimp with Radish and Green Bean Quinoa</a>.","['1 cup Quinoa', '2 cups water', '2 teaspoons sea salt', '2 celery stalks', 'each red, yellow and orange peppers', '2 green onions', '12 kalamatas olives or sun-dried olives', '1 vine ripened tomato, seeded', '1/4 cup frozen corn (may be omitted)', '1/2 cup chopped fresh parsley', '6 mint leaves', '6 cloves finely minced garlic', '1/2 cup lemon juice', 'Sea Salt', '10 grilled shrimp seasoned with lemon juice and garlic (jui']",4,45,"Add salt to water and boil.
Toast Quinoa for a couple of minutes in a dry pan  moving around so it doesnt burn (when you hear it pop, count to 5 and remove immediately)
Add Quinoa and cook for 12 minutes on a soft boil, or until all the water is soaked into the Quinoa.
While cooking the Quinoa, add minced garlic to lemon juice, allow to sit.
Remove Quinoa from heat and add lemon juice and garlic mixture, mix well. Allow to absorb and cool.
Chop all veg into similar sized pieces (I like about 1/4 dice).
Chop parsley and mint finely.
When Quinoa has cooled, mix everything together. Serve with grilled shrimp!",https://spoonacular.com/recipeImages/657689-556x370.jpg
https://www.foodista.com/recipe/BFTP5LZG/skye-gyngells-anchovy-and-walnut-sauce,Foodista,Skye Gyngell's Anchovy and Walnut Sauce,"['antipasti', 'starter', 'snack', 'appetizer', 'antipasto', ""hor d'oeuvre""]","Skye Gyngell's Anchovy and Walnut Sauce might be just the hor d'oeuvre you are searching for. This recipe serves 4 and costs 83 cents per serving. One serving contains 58 calories, 2g of protein, and 5g of fat. 1 person has tried and liked this recipe. If you have anchovies, garlic, flat-leaf parsley, and a few other ingredients on hand, you can make it. It is brought to you by Foodista. It is a good option if you're following a gluten free, dairy free, paleolithic, and primal diet. From preparation to the plate, this recipe takes approximately 45 minutes. Overall, this recipe earns an excellent spoonacular score of 83%. Users who liked this recipe also liked <a href=""https://spoonacular.com/recipes/pasta-with-walnut-anchovy-sauce-1108338"">Pasta with Walnut Anchovy Sauce</a>, <a href=""https://spoonacular.com/recipes/pasta-with-anchovy-walnut-sauce-238"">Pasta With Anchovy-walnut Sauce</a>, and <a href=""https://spoonacular.com/recipes/pasta-with-anchovy-walnut-sauce-189"">Pasta with Anchovy-Walnut Sauce</a>.","['2 good-quality anchovies', '2 good-quality anchovies', '1 clove of garlic, peeled and finely chopped', '1 small bunch of flat-leaf parsley', 'A handful of shelled walnuts, finely chopped']",4,45,"Pound all the ingredients except the oil in a pestle and mortar until smooth, then pour in the oil and stir well to combine. Spoon over any lightly cooked green vegetable, such as broccoli, spinach or chard.",https://spoonacular.com/recipeImages/660237-556x370.jpg
http://www.foodista.com/recipe/Z4R2DPPH/kimchi-kimchee-gimchi-korean-fermented-spicy-cabbage,Foodista,Kimchi/Kimchee/Gimchi (Korean Fermented Spicy Cabbage),['side dish'],"Kimchi/Kimchee/Gimchi (Korean Fermented Spicy Cabbage) might be a good recipe to expand your side dish recipe box. Watching your figure? This gluten free, dairy free, and pescatarian recipe has 223 calories, 9g of protein, and 7g of fat per serving. This recipe serves 20 and costs $3.18 per serving. Only a few people made this recipe, and 1 would say it hit the spot. From preparation to the plate, this recipe takes around 45 minutes. It is a rather expensive recipe for fans of Korean food. If you have brown sugar, garlic cloves, saewujeot, and a few other ingredients on hand, you can make it. It is brought to you by Foodista. Overall, this recipe earns a good spoonacular score of 46%. <a href=""https://spoonacular.com/recipes/basic-napa-cabbage-kimchi-kimchee-1211937"">Basic Napa Cabbage Kimchi (Kimchee)</a>, <a href=""https://spoonacular.com/recipes/basic-napa-cabbage-kimchi-kimchee-163340"">Basic Napa Cabbage Kimchi (Kimchee)</a>, and <a href=""https://spoonacular.com/recipes/cucumber-kimchi-oi-gimchi-150278"">Cucumber Kimchi (Oi Gimchi)</a> are very similar to this recipe.","['1 cup brown sugar, packed', '1 cup brown sugar, packed', '•3 Napa cabbages', '•4 cups coarse sea salt', '•1/2 cup fish sauce', '•12 garlic cloves', '•2 tbsp minced ginger', '•4 cups gochugaru (Korean red chili flakes)', '•3 green onions, cut into 2-inch pieces', '•2 cups radish (1/2 Korean radish), cut into matchstick pieces', '•3 tbsp sweet rice flour (simmered with 3 cups water)', '•1 yellow onion', '•4 tbsp saewujeot (salted shrimp)', '•4 tbsp saewujeot (salted shrimp)']",20,45,"<ol><li>1. Remove discolored, bruised outer leaves of cabbage and rinse well under cold water. Cut cabbage head into desired pieces; smaller 2-inch pieces is recommended for easier access later.  In 3 separate large bowls, prepare one cup sea salt and water mixture for each bowl. Sprinkle remaining 1 cup of sea salt onto the leaves of the cabbages before soaking them in the salt water. Cabbages should be partially submerged in the salt water. Let sit for a minimum 6 hours but 12 hours is preferred.</li><li>2. Once finished soaking, rinse the cabbage leaves thoroughly under cold water several times. Remove water from the cabbage by giving them a squeeze (they should have a rubbery texture by now) to remove excess water. Set in a colander or basket for at least 2 hours so the water will drain out thoroughly. Meanwhile, prepare the red pepper mixture to be mixed with cabbage leaves.</li><li>3. Prepare 3 tbsp of the sweet rice flour with 3 cups of water into a small pot. Bring to a boil and whisk until the mixture turns into a glue-like consistency. Let cool and set aside.</li><li>4. In a food processor, puree onion, garlic, ginger and some water until smooth. Pour gochugaru (chili flakes) in a large mixing bowl, add the garlic mixture puree, cooled rice glue, fish sauce, salted shrimp, sugar, and sesame seeds. Mix well and add the sliced radish and green onions.</li><li>5. Lather each cabbage piece with red pepper mixture by rubbing them well (rubber gloves highly recommended). Continue until all the cabbage leaves are covered in the red pepper mixture. Pack them inside air-tight glass jars/containers.  Set out at room temperature for 2 days for fermentation to take place. After that, place in the refrigerator and serve as needed. The kimchi may keep for 2 or 3 months in the refrigerator.</li><li>*Making kimchi is not easy, but if done right, the rewards are endless. You can take the easy way out and purchase them at your local Korean grocery store and even possibly in the Asian foods section of your local grocery.</li></ol>",https://spoonacular.com/recipeImages/648916-556x370.jpg
https://www.foodista.com/recipe/JHBGMT48/bobby-flays-chinese-chicken-salad-with-chile-pea-mond-dressing,foodista.com,Chinese Chicken Salad With Chipotle Dressing,"['side dish', 'lunch', 'main course', 'salad', 'main dish', 'dinner']","The recipe Chinese Chicken Salad With Chipotle Dressing is ready in roughly 45 minutes and is definitely a tremendous gluten free and dairy free option for lovers of Chinese food. For $3.9 per serving, this recipe covers 39% of your daily requirements of vitamins and minerals. This main course has 780 calories, 51g of protein, and 46g of fat per serving. This recipe serves 4. 7 people were impressed by this recipe. Head to the store and pick up romaine lettuce, carrots, mint leaves, and a few other things to make it today. It is brought to you by Foodista. All things considered, we decided this recipe deserves a spoonacular score of 86%. This score is spectacular. If you like this recipe, you might also like recipes such as <a href=""https://spoonacular.com/recipes/chinese-chicken-salad-with-sesame-dressing-1226459"">Chinese Chicken Salad with Sesame Dressing</a>, <a href=""https://spoonacular.com/recipes/chinese-chicken-salad-with-sesame-dressing-510753"">Chinese Chicken Salad with Sesame Dressing</a>, and <a href=""https://spoonacular.com/recipes/doms-chinese-chicken-salad-dressing-143924"">Dom's Chinese Chicken Salad Dressing</a>.","['Pea-mond Dressing', '1/4 cup rice wine vinegar', '1 tablespoon smooth peanut butter', '1 tablespoon smooth almond butter', '1 tablespoon smooth almond butter', '1 tablespoon chopped fresh ginger', '2 teaspoons adobo chipotle pepper juice', '1 teaspoon adobo chipotle pepper puree', '1 tablespoon soy sauce', '2 tablespoons honey', '2 teaspoons toasted sesame oil', '1/2 cup canola oil', 'Salt and freshly ground pepper', 'Salad', '1/2 head Napa cabbage, shredded', '1/2 head romaine lettuce, shredded', '2 carrots, shredded', '1/4 pound snow peas, julienned', '1/4 cup coarsely chopped fresh cilantro leaves', '1/4 cup thinly sliced green onion', '2 cups shredded rotisserie chicken', '1/2 cup chopped roasted peanuts', '1/4 cup chopped fresh mint leaves', 'Chili oil, optional', 'lime halves, for garnish']",4,45,"Dressing:
Whisk together the vinegar, peanut & almond butters, ginger, chipotle pepper puree, soy sauce, honey, sesame oil, and canola oil in a medium bowl. Season with salt and pepper, to taste.
Salad:
Combine cabbage, lettuce, carrots, snow peas, cilantro, and green onion in a large bowl. Add the dressing and toss to combine.
Transfer to a serving platter and top with the shredded chicken, chopped peanuts, and mint. Drizzle with chili oil, if desired.  Garnish with lime halves.",https://spoonacular.com/recipeImages/638642-556x370.jpg
https://www.foodista.com/recipe/QLB7JVJP/ham-and-red-bean-soup,foodista.com,Ham and Red Bean Soup,"['soup', 'lunch', 'main course', 'main dish', 'dinner']","Ham and Red Bean Soup is a gluten free and dairy free main course. This recipe makes 6 servings with 236 calories, 19g of protein, and 6g of fat each. For $1.59 per serving, this recipe covers 23% of your daily requirements of vitamins and minerals. This recipe from Foodista has 2 fans. A mixture of carrots, peppercorns, celery, and a handful of other ingredients are all it takes to make this recipe so scrumptious. Autumn will be even more special with this recipe. From preparation to the plate, this recipe takes roughly 45 minutes. Taking all factors into account, this recipe earns a spoonacular score of 75%, which is pretty good. If you like this recipe, you might also like recipes such as <a href=""https://spoonacular.com/recipes/ham-and-red-bean-soup-1395041"">Ham and Red Bean Soup</a>, <a href=""https://spoonacular.com/recipes/navy-bean-ham-and-bean-soup-119353"">Navy Bean (Ham and Bean) Soup</a>, and <a href=""https://spoonacular.com/recipes/ham-and-bean-soup-1333163"">Ham and Bean Soup</a>.","['3 mediums leeks, green tops and ends cut off and discarded, washed well and sliced thinly', '4 sprigs thyme', '1 bay leaf', '1 teaspoon coriander seeds', '1/2 teaspoon black peppercorns', '1 teaspoon cumin seeds', '1 teaspoon olive oil', '3 carrots, peeled and diced', '2 stalks celery, diced', '2 cloves garlic, minced', '1 teaspoon tomato paste', '1 pound small red beans, soaked overnight and rinsed', 'Bone leftover from ham (or you can substitute smoked ham Water (approximately 10 cups) 3 cups diced cooked ham 1 teaspoon ground chipotle chile powder Salt and pepper to taste', 'Water (approximately 10 cups)', '3 cups diced cooked ham', '1 teaspoon ground chipotle chile powder', 'Salt and pepper to taste', '3Add the diced ham and chipotle chile powder and stir in. Allow to simmer until beans are soft and are just beginning to break open, another 1 1/2 to 2 hours. Adjust seasoning to taste. Remove ham bone and pull any remaining ham from the bone and return t']",6,45,"Take the thyme sprigs and bay leaf, and wrap the reserved green leek top around. Tie with butchers twine to secure. Place the coriander seeds, peppercorns, and cumin seeds in the middle of a coffee filter or small piece of cheesecloth, and tie into a bundle using butchers twine. Set aside.
Heat the olive oil in a large stockpot over medium heat. Add leeks, carrots, and celery. Saute for 5 minutes or until softened. Add garlic and saute for another minute. Add tomato paste and saute for another minute. Add the beans, ham bone, the herb bundle and the spice bundle, and enough water to cover. Bring to a boil and reduce to a simmer, partially covering. Allow to simmer for 1 hour.
Add the diced ham and chipotle chile powder and stir in. Allow to simmer until beans are soft and are just beginning to break open, another 1 1/2 to 2 hours. Adjust seasoning to taste. Remove ham bone and pull any remaining ham from the bone and return to pot. Remove herb bundle and spice bundle, and serve.",https://spoonacular.com/recipeImages/646185-556x370.jpg
http://www.foodista.com/recipe/HDBHQKGB/kohlrabi-saute,Foodista,Kohlrabi Saute,['side dish'],"Need a gluten free side dish? Kohlrabi Saute could be a super recipe to try. One serving contains 468 calories, 12g of protein, and 31g of fat. For $3.31 per serving, this recipe covers 30% of your daily requirements of vitamins and minerals. This recipe serves 1. 1 person has made this recipe and would make it again. This recipe from Foodista requires butter, lite"" cream, parsley, and lemon juice. From preparation to the plate, this recipe takes about 45 minutes. All things considered, we decided this recipe deserves a spoonacular score of 69%. This score is pretty good. Similar recipes include <a href=""https://spoonacular.com/recipes/how-to-spiralize-a-kohlrabi-kohlrabi-green-apple-noodle-arugula-salad-with-goat-cheese-dried-cranberries-walnuts-with-a-honey-dijon-dressing-1202359"">How to Spiralize a Kohlrabi: Kohlrabi & Green Apple Noodle Arugula Salad with Goat Cheese, Dried Cranberries & Walnuts with a Honey-Dijon Dressing</a>, <a href=""https://spoonacular.com/recipes/how-to-spiralize-a-kohlrabi-kohlrabi-green-apple-noodle-arugula-salad-with-goat-cheese-dried-cranberries-walnuts-with-a-honey-dijon-dressing-563964"">How to Spiralize a Kohlrabi: Kohlrabi & Green Apple Noodle Arugula Salad with Goat Cheese, Dried Cranberries & Walnuts with a Honey-Dijon Dressing</a>, and <a href=""https://spoonacular.com/recipes/kohlrabi-slaw-1202367"">Kohlrabi Slaw</a>.","['1 tablespoon Butter or margarine', '2 tablespoons ""Lite"" sour cream', '1 Garlic clove, finely chopped', '4 mediums Kohlrabi bulbs', '1 Lemon juice', '1 tablespoon Olive oil', '1/2 Onion, minced', '1 tablespoon Parsley or dill, chopped', 'Salt & freshly ground pepper']",1,45,"<ol><li>Peel the tough outer skin from the kohlrabi, then coarsely grate the bulbs.</li><li>In a skillet, heat butter and olive oil. Add garlic, onion and kohlrabi and saute, stirring for 5 to 7 minutes until kohlrabi is tender crisp. Stir in lemon juice and parsley, then season with salt and pepper to taste. Stir in sour cream, and serve hot.</li><li>Yield: 4 to 6 servings.</li></ol>",https://spoonacular.com/recipeImages/649005-556x370.jpg
https://www.foodista.com/recipe/BPRJNCSL/quick-n-easy-basil-pesto,Foodista,Quick N' Easy Basil Pesto,"['condiment', 'dip', 'sauce', 'spread']","Quick N' Easy Basil Pesto takes about 45 minutes from beginning to end. This gluten free and primal recipe serves 8 and costs $2.0 per serving. One serving contains 155 calories, 5g of protein, and 14g of fat. It is brought to you by Foodista. Only a few people made this recipe, and 3 would say it hit the spot. If you have basil leaves, olive oil, garlic, and a few other ingredients on hand, you can make it. It works well as a condiment. Overall, this recipe earns a super spoonacular score of 84%. <a href=""https://spoonacular.com/recipes/easy-basil-pesto-590703"">Easy Basil Pesto</a>, <a href=""https://spoonacular.com/recipes/how-to-make-easy-basil-pesto-921500"">How to Make Easy Basil Pesto</a>, and <a href=""https://spoonacular.com/recipes/awesomely-easy-basil-pesto-794646"">Awesomely Easy Basil Pesto</a> are very similar to this recipe.","['8 cups of fresh basil leaves loosely packed', '8 cups of fresh basil leaves loosely packed', '1/2 cup olive oil', '3/4 cup Heaping of pine nuts', '2 cloves of garlic coarsely chopped', '3/4 cup grated Parmesan cheese']",8,45,"In a food processor, alternate adding ingredients until blended smooth. Add more olive oil if the pesto isnt the correct consistency.
Use the pesto with 24 hrs or freeze scoops in plastic wrap lined muffin cups for later use.",https://spoonacular.com/recipeImages/657610-556x370.jpg
https://www.foodista.com/recipe/KZ73Y5YM/rustic-pasta-with-chunky-vegetables,Foodista,Rustic Pasta with Chunky Vegetables,"['side dish', 'lunch', 'main course', 'main dish', 'dinner']","If you want to add more lacto ovo vegetarian recipes to your collection, Rustic Pasta with Chunky Vegetables might be a recipe you should try. This recipe serves 4 and costs $3.16 per serving. One portion of this dish contains around 23g of protein, 34g of fat, and a total of 767 calories. It works well as a main course. 1 person has made this recipe and would make it again. A mixture of balsamic vinegar, carrots, extra virgin olive oil, and a handful of other ingredients are all it takes to make this recipe so scrumptious. It is brought to you by Foodista. From preparation to the plate, this recipe takes around 1 hour and 15 minutes. With a spoonacular score of 87%, this dish is awesome. Similar recipes are <a href=""https://spoonacular.com/recipes/chunky-pasta-sauce-with-more-vegetables-than-meat-521442"">Chunky pasta sauce with more vegetables than meat</a>, <a href=""https://spoonacular.com/recipes/one-soup-two-ways-chunky-vegetables-and-cream-of-vegetables-653687"">One Soup, Two Ways: Chunky Vegetables and Cream Of Vegetables</a>, and <a href=""https://spoonacular.com/recipes/one-soup-two-ways-chunky-vegetables-and-cream-of-vegetables-1214909"">One Soup, Two Ways: Chunky Vegetables and Cream Of Vegetables</a>.","['1 medium zucchini, cut into chunks', '2 carrots, peeled and cut into chunks', '1 small red onion, cut into 1/8th', '8 ounces cremini mushrooms, halved', '12 ounces asparagus spears, ends trimmed and cut into 1-inch pieces', '1/3 cup extra virgin olive oil', '1 tablespoon balsamic vinegar', '1 teaspoon fresh lemon juice', '1 teaspoon fresh minced thyme', '1 tablespoon fresh minced rosemary', '¼ teaspoon salt', '¼ teaspoon freshly ground black pepper', '2 tablespoons extra virgin olive oil', '2 shallots, minced', '3 tablespoons minced ginger', '4 cloves garlic, minced', '2 28-ounce cans crushed tomatoes', '¼ teaspoon saffron threads', '3 tablespoons mascarpone cheese', '12 ounce box whole wheat penne']",4,75,"<ol><li>Heat oven to 400.</li><li>Place vegetables pieces in large bowl.</li><li>In a small bowl, whisk olive oil, herbs, salt, pepper, vinegar, and lemon juice.</li><li>Pour the liquid mixture over the vegetables and coat using tongs.</li><li>Place on baking sheet and set in the oven for about 30-40 minutes, until the vegetables have cooked through.</li><li>Set aside</li><li>Heat olive oil in a large pot over medium heat.</li><li>Add shallots and ginger and saut until the shallots are soft (about 3 minutes).</li><li>Meanwhile, bring a large pot of salted water to boil and cook pasta according to package directions.</li><li>Add garlic and saut until fragrant, about 1 minute.  Stir in the tomatoes and saffron threads.</li><li>Simmer for 20 minutes, until the flavors come together.</li><li>Stir in mascarpone cheese.</li><li>Add all the vegetables, herbs, and liquid left on the baking sheet to the sauce and heat.</li><li>Adjust salt and pepper to taste.</li><li>Toss the cooked pasta with the sauce.</li></ol>",https://spoonacular.com/recipeImages/1096282-556x370.jpg
http://www.pinkwhen.com/baked-potato-soup-recipe/,Pink When,Baked Potato Soup,"['soup', 'lunch', 'main course', 'main dish', 'dinner']","Baked Potato Soup requires approximately 45 minutes from start to finish. This recipe serves 6. One portion of this dish contains roughly 24g of protein, 53g of fat, and a total of 839 calories. For $1.76 per serving, this recipe covers 30% of your daily requirements of vitamins and minerals. This recipe from Pink When has 584 fans. It is perfect for Autumn. A mixture of cheddar cheese, green onions, cream, and a handful of other ingredients are all it takes to make this recipe so flavorful. Plenty of people really liked this main course. Overall, this recipe earns a spectacular spoonacular score of 93%. If you like this recipe, you might also like recipes such as <a href=""https://spoonacular.com/recipes/loaded-baked-potato-soup-with-crispy-fried-potato-skins-1225793"">Loaded Baked Potato Soup with Crispy-Fried Potato Skins</a>, <a href=""https://spoonacular.com/recipes/loaded-baked-potato-soup-with-crispy-fried-potato-skins-1321105"">Loaded Baked Potato Soup with Crispy-Fried Potato Skins</a>, and <a href=""https://spoonacular.com/recipes/loaded-baked-potato-soup-with-crispy-fried-potato-skins-1218881"">Loaded Baked Potato Soup with Crispy-Fried Potato Skins</a>.","['6 slices of bacon', '1 tsp black pepper', '2/3 cup butter', '2/3 cup flour', '4 green onions – chopped', '7 cups of milk', '4 large cooked and cubed potatoes', '1 tsp salt', '1 cup shredded cheddar cheese', '1 cup sour cream']",6,45,,https://spoonacular.com/recipeImages/715428-556x370.jpg
http://www.foodista.com/recipe/D7NJGN5C/seared-pork-chops-w-mango-salsa,foodista.com,Seared Pork Chops W/ Mango Salsa,"['lunch', 'main course', 'main dish', 'dinner']","Seared Pork Chops with Mango Salsan is a main course that serves 4. For $3.33 per serving, this recipe covers 34% of your daily requirements of vitamins and minerals. One portion of this dish contains around 40g of protein, 21g of fat, and a total of 428 calories. From preparation to the plate, this recipe takes approximately 45 minutes. Not a lot of people made this recipe, and 6 would say it hit the spot. It is a pretty expensive recipe for fans of Mexican food. If you have lime, cilantro, onion powder, and a few other ingredients on hand, you can make it. It is brought to you by Foodista. It is a good option if you're following a gluten free, dairy free, and whole 30 diet. Taking all factors into account, this recipe earns a spoonacular score of 89%, which is excellent. <a href=""https://spoonacular.com/recipes/seared-pork-chops-with-mango-salsa-1337499"">Seared Pork Chops with Mango Salsa</a>, <a href=""https://spoonacular.com/recipes/seared-pork-chops-with-mango-salsa-1506775"">Seared Pork Chops with Mango Salsa</a>, and <a href=""https://spoonacular.com/recipes/seared-pork-chops-with-mango-salsa-1352355"">Seared Pork Chops with Mango Salsa</a> are very similar to this recipe.","['1 Green Bell Pepper De-seeded and cubed', 'black Pepper', '2 teaspoons Cayenne powder', 'Cilantro', '2 tablespoons Cumin', '1 tablespoon Garlic Powder', '1 Lime juiced', '1 Mango Peeled and cubed', '2 tablespoons Mustard powder', '1/2 Large Onion peeled and diced', '1 tablespoon Onion Powder', '4 6 oz pork chops', 'salt', '6 Scallions scallions thin sliced', '1 Tomato seeded and cubed', '2 tablespoons Vegetable Oil']",4,45,"<ol><li>In a bowl thoroughly mix dry rub ingredients (cumin, mustard powder, cayenne, garlic powder, onion powder, 1 tablespoon salt, 2 teaspoons black pepper).</li><li>Dust and massage dry rub into pork chops, rest in fridge for about 10min</li><li>Prep mango, bell pepper, onion, scallions, tomato, and cilantro set aside.</li><li>Heat pan w/ oil to med high, sear pork chops. 2-3 minutes on each side.</li><li>Let pork chops rest 5-8 minutes before serving.</li><li>Take salsa bowl, add juice of a whole lime, add salt and pepper to taste.</li><li>Mix thoroughly</li><li>Place pork chop on plate and top with mango salsa.</li></ol>",https://spoonacular.com/recipeImages/659674-556x370.jpg
